Year,Destination_Country,Region,Column_Name,Value,Data_Type,Source_Name,Source_URL,Notes,Value_Original,Value_Log,Year_Index
2014,USA,North America,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,USA,North America,Remittance_USD_Billion,70.39,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",70.39,4.268157803514369,14
2014,USA,North America,Unemployment_India,7.66,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.66,2.1587147225743437,14
2014,USA,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.039T,,14
2014,Canada,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Canada,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Canada,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Canada,North America,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Canada,North America,Remittance_USD_Billion,70.39,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",70.39,4.268157803514369,14
2014,Canada,North America,Unemployment_India,7.66,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.66,2.1587147225743437,14
2014,Canada,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.039T,,14
2014,UK,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,UK,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,UK,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,UK,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,UK,Europe,Remittance_USD_Billion,70.39,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",70.39,4.268157803514369,14
2014,UK,Europe,Unemployment_India,7.66,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.66,2.1587147225743437,14
2014,UK,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.039T,,14
2014,Australia,Oceania,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Australia,Oceania,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Australia,Oceania,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Australia,Oceania,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Australia,Oceania,Remittance_USD_Billion,70.39,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",70.39,4.268157803514369,14
2014,Australia,Oceania,Unemployment_India,7.66,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.66,2.1587147225743437,14
2014,Australia,Oceania,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.039T,,14
2014,UAE,Middle East,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,UAE,Middle East,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,UAE,Middle East,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,UAE,Middle East,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,UAE,Middle East,Remittance_USD_Billion,70.39,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",70.39,4.268157803514369,14
2014,UAE,Middle East,Unemployment_India,7.66,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.66,2.1587147225743437,14
2014,UAE,Middle East,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.039T,,14
2014,Germany,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Germany,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Germany,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Germany,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Germany,Europe,Remittance_USD_Billion,70.39,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",70.39,4.268157803514369,14
2014,Germany,Europe,Unemployment_India,7.66,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.66,2.1587147225743437,14
2014,Germany,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.039T,,14
2014,Singapore,Asia,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Singapore,Asia,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Singapore,Asia,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Singapore,Asia,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,14
2014,Singapore,Asia,Remittance_USD_Billion,70.39,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",70.39,4.268157803514369,14
2014,Singapore,Asia,Unemployment_India,7.66,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.66,2.1587147225743437,14
2014,Singapore,Asia,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.039T,,14
2015,USA,North America,Total_Indian_Migrants,2400000.0,real,UN DESA / US Census Bureau ACS,https://www.un.org/development/desa/pd/content/international-migrant-stock,MPI article 'Indian Immigrants in the United States' (2017),"2,400,000",14.690979711984754,15
2015,USA,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,USA,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,USA,North America,Students,165918.0,real,Open Doors 2016 Report,https://opendoorsdata.org/data/international-students/,,"165,918",12.019254996444227,15
2015,USA,North America,Remittance_USD_Billion,68.91,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.91,4.247208700523894,15
2015,USA,North America,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,15
2015,USA,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.104T,,15
2015,Canada,North America,Total_Indian_Migrants,710000.0,real,UN DESA / StatCan,https://www.un.org/development/desa/pd/content/international-migrant-stock,Indian-born in Canada,"710,000",13.47302165746721,15
2015,Canada,North America,Permanent_Migrants,39340.0,real,IRCC Annual Report,https://open.canada.ca/data/en/dataset/2fbb56bd-eae7-4582-af7d-a197d185fc93,,"39,340",10.580022511040418,15
2015,Canada,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Canada,North America,Students,172600.0,real,ApplyBoard / IRCC cited in Pravasi Setu article,https://psfresearch.com/growth-of-indian-diaspora-in-the-21st-century-trends-patterns-key-determinants/,,"172,600",12.058737851357439,15
2015,Canada,North America,Remittance_USD_Billion,68.91,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.91,4.247208700523894,15
2015,Canada,North America,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,15
2015,Canada,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.104T,,15
2015,UK,Europe,Total_Indian_Migrants,800000.0,real,UN DESA / ONS,https://www.un.org/development/desa/pd/content/international-migrant-stock,Indian-born in UK,"800,000",13.592368256649284,15
2015,UK,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,UK,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,UK,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,UK,Europe,Remittance_USD_Billion,68.91,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.91,4.247208700523894,15
2015,UK,Europe,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,15
2015,UK,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.104T,,15
2015,Australia,Oceania,Total_Indian_Migrants,448000.0,real,UN DESA / ABS,https://www.un.org/development/desa/pd/content/international-migrant-stock,Indian-born,"448,000",13.012550743537489,15
2015,Australia,Oceania,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Australia,Oceania,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Australia,Oceania,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Australia,Oceania,Remittance_USD_Billion,68.91,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.91,4.247208700523894,15
2015,Australia,Oceania,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,15
2015,Australia,Oceania,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.104T,,15
2015,UAE,Middle East,Total_Indian_Migrants,2800000.0,real,UN DESA,https://www.un.org/development/desa/pd/content/international-migrant-stock,Indian-born,"2,800,000",14.845130332288226,15
2015,UAE,Middle East,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,UAE,Middle East,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,UAE,Middle East,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,UAE,Middle East,Remittance_USD_Billion,68.91,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.91,4.247208700523894,15
2015,UAE,Middle East,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,15
2015,UAE,Middle East,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.104T,,15
2015,Germany,Europe,Total_Indian_Migrants,98000.0,real,UN DESA,https://www.un.org/development/desa/pd/content/international-migrant-stock,Indian-born,"98,000",11.49273296168228,15
2015,Germany,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Germany,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Germany,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Germany,Europe,Remittance_USD_Billion,68.91,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.91,4.247208700523894,15
2015,Germany,Europe,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,15
2015,Germany,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.104T,,15
2015,Singapore,Asia,Total_Indian_Migrants,310000.0,real,UN DESA,https://www.un.org/development/desa/pd/content/international-migrant-stock,Indian-born,"310,000",12.644330802262578,15
2015,Singapore,Asia,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Singapore,Asia,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Singapore,Asia,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,15
2015,Singapore,Asia,Remittance_USD_Billion,68.91,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.91,4.247208700523894,15
2015,Singapore,Asia,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,15
2015,Singapore,Asia,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.104T,,15
2016,USA,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,USA,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,USA,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,USA,North America,Students,186267.0,real,Open Doors 2017 Report,https://opendoorsdata.org/data/international-students/,,"186,267",12.134941775867349,16
2016,USA,North America,Remittance_USD_Billion,62.74,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",62.74,4.15481230898919,16
2016,USA,North America,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.61,2.152924318439639,16
2016,USA,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.295T,,16
2016,Canada,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Canada,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Canada,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Canada,North America,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Canada,North America,Remittance_USD_Billion,62.74,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",62.74,4.15481230898919,16
2016,Canada,North America,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.61,2.152924318439639,16
2016,Canada,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.295T,,16
2016,UK,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,UK,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,UK,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,UK,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,UK,Europe,Remittance_USD_Billion,62.74,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",62.74,4.15481230898919,16
2016,UK,Europe,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.61,2.152924318439639,16
2016,UK,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.295T,,16
2016,Australia,Oceania,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Australia,Oceania,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Australia,Oceania,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Australia,Oceania,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Australia,Oceania,Remittance_USD_Billion,62.74,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",62.74,4.15481230898919,16
2016,Australia,Oceania,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.61,2.152924318439639,16
2016,Australia,Oceania,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.295T,,16
2016,UAE,Middle East,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,UAE,Middle East,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,UAE,Middle East,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,UAE,Middle East,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,UAE,Middle East,Remittance_USD_Billion,62.74,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",62.74,4.15481230898919,16
2016,UAE,Middle East,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.61,2.152924318439639,16
2016,UAE,Middle East,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.295T,,16
2016,Germany,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Germany,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Germany,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Germany,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Germany,Europe,Remittance_USD_Billion,62.74,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",62.74,4.15481230898919,16
2016,Germany,Europe,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.61,2.152924318439639,16
2016,Germany,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.295T,,16
2016,Singapore,Asia,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Singapore,Asia,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Singapore,Asia,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Singapore,Asia,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,16
2016,Singapore,Asia,Remittance_USD_Billion,62.74,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",62.74,4.15481230898919,16
2016,Singapore,Asia,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.61,2.152924318439639,16
2016,Singapore,Asia,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.295T,,16
2017,USA,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,USA,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,USA,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,USA,North America,Students,196271.0,real,Open Doors 2018 Report,https://opendoorsdata.org/data/international-students/,,"196,271",12.187256731272534,17
2017,USA,North America,Remittance_USD_Billion,68.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.97,4.248066578757805,17
2017,USA,North America,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,17
2017,USA,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.651T,,17
2017,Canada,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,Canada,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,Canada,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,Canada,North America,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,Canada,North America,Remittance_USD_Billion,68.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.97,4.248066578757805,17
2017,Canada,North America,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,17
2017,Canada,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.651T,,17
2017,UK,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,UK,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,UK,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,UK,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,UK,Europe,Remittance_USD_Billion,68.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.97,4.248066578757805,17
2017,UK,Europe,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,17
2017,UK,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.651T,,17
2017,Australia,Oceania,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,Australia,Oceania,Permanent_Migrants,33310.0,real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,,"33,310",10.413642951751815,17
2017,Australia,Oceania,Temporary_Workers,16124.0,real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,,"16,124",9.688126141663973,17
2017,Australia,Oceania,Students,49469.0,real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,,"49,469",10.809121704221754,17
2017,Australia,Oceania,Remittance_USD_Billion,68.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.97,4.248066578757805,17
2017,Australia,Oceania,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,17
2017,Australia,Oceania,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.651T,,17
2017,UAE,Middle East,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,UAE,Middle East,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,UAE,Middle East,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,UAE,Middle East,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE,,17
2017,UAE,Middle East,Remittance_USD_Billion,68.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",68.97,4.248066578757805,17
2017,UAE,Middle East,Unemployment_India,7.63,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.63,2.1552445050953364,17
2017,UAE,Middle East,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.651T,,17
